# iteración mejor promedio
0 931.5450942618737 4621.119044908896
1 71.46805196745338 3199.9632098104507
2 66.18797229785324 2292.8626877012666
3 56.70609506562052 1211.2243134415708
4 56.70609506562052 364.21099088701476
5 56.70609506562052 105.15603079109529
6 56.70609506562052 90.89900695126849
7 56.70609506562052 73.18021336269227
8 56.70609506562052 72.23701087028743
9 56.70609506562052 71.94470941843302
10 56.70609506562052 71.84734459435171
11 56.70609506562052 71.72137486940363
12 56.70609506562052 75.15895743515408
13 56.70609506562052 68.31648161521332
14 56.70609506562052 68.96923883475186
15 56.70609506562052 69.8682565378554
16 56.70609506562052 67.9487124352762
17 56.70609506562052 69.51997734804608
18 56.70609506562052 69.49112985340986
19 56.70609506562052 69.47301240036838
20 56.70609506562052 67.74747539074733
21 56.70609506562052 67.53055072050475
22 56.70609506562052 69.09089812019607
23 52.62709120783368 72.45951750886785
24 52.62709120783368 72.45280558087751
25 52.62709120783368 68.99394540979975
26 52.62709120783368 70.75257278956435
27 52.62709120783368 67.29177128283344
28 52.62709120783368 67.08252325901194
29 52.62709120783368 70.29125989225172
30 52.62709120783368 68.55211091627964
31 52.42945188671355 71.8153937718978
32 52.42945188671355 66.62572351911163
33 52.42945188671355 69.54174868823777
34 52.42945188671355 66.04656819513072
35 52.42945188671355 67.02188001332075
36 52.42945188671355 65.19370931929276
37 48.4764530030323 64.47943038636099
38 48.4764530030323 69.16632021959232
39 48.4764530030323 67.23228366298424
40 48.4764530030323 70.68216213042983
41 48.4764530030323 68.96607799059203
42 48.4764530030323 67.27228463980137
43 48.4764530030323 65.46819231200247
44 48.4764530030323 66.88941689741665
45 48.4764530030323 65.27204041852832
46 48.4764530030323 61.79306298734206
47 48.4764530030323 66.21588148628567
48 48.4764530030323 62.6355175344786
49 48.4764530030323 65.05768920205388
50 48.4764530030323 63.19743875517543
51 48.4764530030323 64.79957639072175
52 48.4764530030323 61.4842931835648
53 47.32270696209632 62.77249761722701
54 47.32270696209632 58.60884285226144
55 47.25354245485801 55.59908064916689
56 46.73632587973848 51.715579249455395
57 46.73632587973848 53.54451170717938
58 46.73632587973848 54.25092985107864
59 46.73632587973848 52.67901913967175
60 46.73632587973848 54.148604801986494
61 46.73632587973848 50.99264434172811
62 46.73632587973848 53.7138705726155
63 46.73632587973848 52.168261325033484
64 46.73632587973848 48.97233716353062
65 46.586054861409096 48.723857163217026
66 46.586054861409096 53.28607902211217
67 46.586054861409096 50.11548751300341
68 46.586054861409096 54.866268939751365
69 46.586054861409096 50.11946490183423
70 46.586054861409096 50.1199758047535
71 46.586054861409096 51.6774306970825
72 46.586054861409096 51.714876459732935
73 46.586054861409096 53.2998848205972
