# iteración mejor promedio
0 32.362932109217404 86.80662491696091
1 28.504474399961115 80.46631187808188
2 17.963429631630774 71.75670335285709
3 17.963429631630774 62.65939097452419
4 17.854456337480766 55.95380485422775
5 13.069181253211953 47.006552593809765
6 11.82258480144245 39.02388022145667
7 8.64647825856613 33.408742698945524
8 8.64647825856613 30.13093776740803
9 3.899560705562345 24.562739525507194
10 2.903221454240017 20.434008555323757
11 1.9957624969213048 17.94467981108769
12 1.5961623472539919 12.595751678709055
13 1.342963933274756 8.430444361783618
14 1.3424618746247112 5.697076819547541
15 1.158076284710119 4.234825628767725
16 1.0276355387409521 3.3228346045593997
17 1.003639816115353 3.3814789060511576
18 0.6139683565733591 2.6651366896067246
19 0.6139683565733591 2.8532862744397804
20 0.6139683565733591 2.345838718259781
21 0.6139683565733591 3.00394738901712
22 0.6139683565733591 2.1895478219929605
23 0.6139683565733591 3.5625226368717957
24 0.6079033615038577 3.0120525951004544
25 0.6079033615038577 2.380918946867782
26 0.3827512533581049 2.2434929383428894
27 0.3693674206250318 1.5809504163625723
28 0.35054214371364206 1.106599287494614
29 0.33125434092786377 2.3458755310620676
30 0.23596930643345276 1.507796079578053
31 0.1815646422128062 2.0539033946206686
32 0.1815646422128062 1.5703073265566894
33 0.1815646422128062 1.063139393255003
34 0.17767525072406776 1.0933213340917014
35 0.17767525072406776 1.1022116008308378
36 0.17767525072406776 0.9572677321193187
37 0.17767525072406776 1.205272713701043
38 0.17689324063037423 1.7172267044374945
39 0.17318637861852992 0.9905441803719106
40 0.16805054757918242 0.8167977390178521
41 0.16803536656694248 0.8141893465936182
42 0.15993139601355874 1.8401955020913638
43 0.15993139601355874 0.659983583181562
44 0.15229695891293998 0.7649361695781132
45 0.1522969589129404 0.7208549231557071
46 0.1522969589129404 0.7707183127081254
47 0.1522969589129404 1.3153718296989434
48 0.1522969589129404 0.5374320143780479
49 0.1522969589129404 1.4517249011122488
50 0.1522969589129404 1.9252765710191566
51 0.1522969589129404 1.3349915107322223
52 0.1522969589129404 0.5349663813897696
53 0.1522969589129404 1.2790774890214018
54 0.1522969589129404 0.3560778823605611
55 0.1522969589129404 1.166650829123767
56 0.1522969589129404 0.3908503026272092
57 0.1522969589129404 0.45442395224536597
58 0.1522969589129404 1.283829776732445
59 0.1522969589129404 0.674013843271858
60 0.1522969589129404 1.315657907702863
61 0.1522969589129404 0.5515841588707415
62 0.1522969589129404 0.568580478271144
63 0.1522969589129404 0.5848837166426881
64 0.1522969589129404 0.9673840747422973
65 0.1522969589129404 1.5529402967072656
66 0.1522969589129404 0.9703569952133324
67 0.1522969589129404 1.2342892303471364
68 0.1522969589129404 1.0329505850034773
69 0.1522969589129404 0.9558966566695182
70 0.1522969589129404 0.9217973171472348
71 0.1522969589129404 1.459166304335656
72 0.1522969589129404 0.7450070020616236
73 0.1522969589129404 0.6076992059308932
74 0.1522969589129404 0.5962735892170759
75 0.1522969589129404 0.18393814907187356
76 0.1522969589129404 0.7108901892682816
77 0.1522969589129404 2.1139393551557553
78 0.1522969589129404 0.5563121528410134
79 0.1522969589129404 2.946762343120452
80 0.1522969589129404 0.4760752678393538
81 0.1522969589129404 0.5915587969977151
82 0.1522969589129404 0.7743196831843093
83 0.1522969589129404 0.7337474567623709
84 0.1522969589129404 1.3286364376521853
85 0.1522969589129404 2.5135209917248207
86 0.1522969589129404 0.382302458726067
87 0.1522969589129404 0.3104065959137964
88 0.1522969589129404 0.3203876944444334
89 0.1522969589129404 0.4031025979392772
90 0.1522969589129404 1.2147430263607535
91 0.1522969589129404 0.5927494035691422
92 0.1522969589129404 0.8010428898442011
93 0.1522969589129404 0.5924370240341801
94 0.1522969589129404 1.0514181903398343
95 0.1522969589129404 1.0768410241408446
96 0.1522969589129404 0.6620492603022128
97 0.1522969589129404 1.1753067903010366
98 0.1522969589129404 0.6200588385235144
99 0.1522969589129404 0.6491271844565786
100 0.1522969589129404 0.9909296520039003
101 0.1522969589129404 1.1148552554088231
102 0.1522969589129404 0.30684090304982287
103 0.1522969589129404 0.17991808695545963
104 0.1522969589129404 1.45153857545401
105 0.1522969589129404 0.9165223533174369
106 0.1522969589129404 1.5285761491651382
107 0.1522969589129404 0.47170498239960734
108 0.1522969589129404 1.1545980176103137
109 0.1522969589129404 0.7324544523723678
110 0.1522969589129404 0.5856839526832746
111 0.1522969589129404 0.3167238684397727
112 0.1522969589129404 0.812318118072699
113 0.1522969589129404 0.9820487829110813
114 0.1522969589129404 0.6652836548731691
115 0.1522969589129404 0.7626533763073254
116 0.1522969589129404 0.27847021066626465
117 0.1522969589129404 0.7636684670058499
118 0.1522969589129404 0.3437203468791518
119 0.1522969589129404 1.6462784811071929
120 0.1522969589129404 1.047957980246654
121 0.1522969589129404 0.8445713437686533
122 0.1522969589129404 1.5147294410089294
123 0.1522969589129404 0.5923409448018669
124 0.1522969589129404 0.1791531926031932
125 0.1522969589129404 0.8194134985150822
126 0.1522969589129404 1.4912757396310872
127 0.1522969589129404 1.155791352859958
