# iteración mejor promedio
0 106.9295376821332 303.8669681044564
1 67.97621179887028 288.48214416749414
2 59.284384235415025 269.75165982781624
3 59.284384235415025 243.4228091120181
4 54.37375023265167 215.52235641718718
5 37.58156785509491 186.60603799364534
6 33.7771201642633 158.91480871532022
7 20.683918405585594 130.03298135798718
8 20.158898229559558 108.90922749109282
9 19.367458939890184 93.20939251153095
10 12.491708832617444 71.77726438801646
11 12.491708832617444 55.34838049566499
12 11.651465026291008 39.44574815588405
13 9.895958392861367 33.70355228502261
14 9.895958392861367 32.52073495712133
15 8.158171697892726 25.72740957823484
16 6.901509190698854 18.391029985359463
17 6.869445711393585 20.394931206433263
18 6.741266590944274 18.521286771197893
19 6.416697923353884 16.668275249974876
20 5.549490736481638 15.256755160588718
21 5.549490736481638 13.292820245302167
22 5.083156863985246 12.15847742183192
23 4.168784581661541 14.291163277794455
24 4.168784581661541 15.975343699007363
25 3.7666331441155965 13.019234257396656
26 3.7666331441155965 9.793795545376904
27 3.7310834629517693 10.325288043519633
28 3.0035279715951804 8.776676297809841
29 3.0035279715951804 7.763747701760322
30 3.0035279715951804 10.60556073183784
31 2.9791683945221386 8.609652900178112
32 2.9791683945221386 6.505152437600717
33 2.9587034097693246 5.8722184025887625
34 2.565513381826492 8.908901515296694
35 2.565513381826492 5.30248177997775
36 2.565344397241055 5.150621752490305
37 2.2333813695802376 6.687437087714523
38 2.2333813695802376 9.134171719766861
39 2.2324402196723785 5.628183581913906
40 2.089444979348023 6.843284094925795
41 2.081597570997927 6.867733600014089
42 2.0611749336045335 5.992118965715143
43 2.0572405582811517 4.127047533973547
44 2.0572405582811517 4.905949167868765
45 1.9558092028687983 5.681367357632844
46 1.9558092028687983 4.587461684661125
47 1.9558092028687983 8.358336291326717
48 1.7239999000031654 7.336955814206068
49 1.6062498140415036 3.895343650797802
50 1.6062498140415036 3.297488748914191
51 1.5376363435417257 10.182324963200209
52 1.5374856452691155 3.970859685255984
53 1.5174754740609193 2.6099366604805745
54 1.435716082977883 3.7977852059780957
55 1.435716082977883 2.1880556954711197
56 1.435716082977883 2.9397420098815887
57 1.435716082977883 2.0641748101603876
58 1.435716082977883 7.815713235972214
59 1.4085235512486285 3.304445279626817
60 1.4085235512486285 6.116876005669841
61 1.4085235512486285 4.106373588140961
62 1.4085235512486285 4.288788926902098
63 1.4085235512486285 3.0399852622826753
64 1.2816478126473618 4.473800524426785
65 1.2816478126473618 2.168726629845491
66 1.2816458570732934 1.6945409956185242
67 1.2816458570732934 2.5194523204292922
68 1.2816458570732934 2.6116392283874217
69 1.2816458570732934 2.9075344598663793
70 1.2816458570732934 4.793049673401175
71 1.2816458570732934 5.371901584579148
72 1.277875508621559 1.676788489548054
