# iteración mejor promedio
0 1018.1636066297197 4568.910962814119
1 915.5812840848292 3649.491453292959
2 756.8306800994576 2422.623179555819
3 619.0970390663098 2067.2213882037786
4 565.8071695787468 1518.8186008121932
5 503.76022072724453 1148.726585087815
6 339.0254822293095 1126.0513619684928
7 339.0254822293095 1084.6375891538137
8 339.0254822293095 1038.2309732232968
9 339.0254822293095 933.3609607363242
10 213.481065249429 811.7048382560974
11 124.96283079652896 832.9313377335814
12 124.96283079652896 635.8133993680646
13 124.96190701293924 462.39661536886325
14 124.96190701293924 308.74112568668227
15 123.92711210190576 287.7408984781003
16 119.38995363203696 358.77542587348006
17 93.49590475632125 237.5830338895539
18 87.38410047470121 157.6796012276554
19 72.72021691059275 175.15529008832266
20 72.72021691059275 160.08898083417466
21 66.23514446456136 192.18926699951768
22 40.42444828913881 139.66532668069084
23 39.14617940755149 104.64555047399149
24 34.29301668266254 152.5133765041657
25 29.962434768012265 123.70742900412242
26 28.590672772724844 143.37213150314935
27 28.590672772724844 56.32045146887597
28 28.401764425629235 50.91806731773909
29 28.393838218199154 41.262590513617006
30 27.968383253557374 39.00460948314137
31 27.968383253557374 48.48884759669384
32 27.85927811046274 43.275224801654865
33 27.85927811046274 53.04339647887777
34 27.856323839723114 88.11876583730775
35 27.795095273900532 48.53271614047073
36 27.795095273900532 56.55792111470636
37 27.306991911007678 45.25711324331
38 27.306991911007678 54.0673622752673
39 27.303345018859293 51.044279284487814
40 27.10258437040798 53.9808783229636
41 27.10258437040798 54.55000703584804
42 27.10258437040798 35.98633634180888
43 27.10258437040798 32.87273159049138
44 27.069862485968752 44.86836505210747
45 27.066416640281666 50.90667396869525
46 27.066416640281666 48.65936096709027
47 26.80854065924975 32.6178094921691
48 26.80854065924975 40.257313923002954
49 26.805277500188332 39.03459883738067
50 26.805277500188332 51.527728888776686
51 26.805277500188332 31.161131563071336
52 26.798491771116865 34.89740941094457
53 26.59660231027802 38.89023853038459
54 26.59660231027802 38.334408374874265
55 26.59660231027802 131.7978413023377
56 26.59660231027802 43.13283717193827
57 26.586662833022245 55.7133609638229
58 26.586662833022245 31.18668914128463
59 26.586662833022245 38.849209232684444
60 26.586662833022245 57.936752423657474
61 26.586662833022245 44.27268211673058
62 26.586662833022245 111.93889614722094
63 26.586662833022245 34.94173269098702
64 26.586662833022245 39.0191859687133
65 26.586662833022245 35.7339026163419
66 26.586662833022245 30.908412284739214
67 26.586662833022245 34.92526709253251
68 26.586662833022245 34.443456382695175
69 26.586662833022245 34.380517573374306
70 26.586662833022245 38.431979317033296
71 26.586662833022245 34.73582147860326
72 26.586662833022245 27.038438303007048
73 26.586662833022245 34.20918147845221
74 26.553445373228556 37.796311267376915
75 26.553445373228556 143.67295165520605
76 26.553445373228556 30.522100099687908
77 26.553445373228556 26.80055693020643
78 26.553445373228556 34.23262769588061
79 26.553445373228556 30.377071365263635
80 26.553445373228556 30.363097353601564
81 26.553445373228556 30.453535963822944
82 26.553445373228556 26.76982991018175
83 26.553445373228556 30.343251668138077
84 26.546027498424216 34.18471945820006
85 26.546027498424216 30.466309940531463
86 26.546027498424216 30.508969859695185
87 26.545900451199515 30.424045112457865
88 26.545900451199515 30.453235025873287
89 26.545900451199515 26.837412594009884
90 26.545900451199515 37.84190025641829
91 26.545900451199515 30.448453718615475
92 26.545900451199515 26.901792385850232
93 26.545900451199515 41.74431194608972
94 26.545900451199515 34.12062375457941
95 26.545900451199515 53.1935918497227
96 26.545900451199515 44.752072254271106
97 26.545900451199515 41.289856075503614
98 26.545900451199515 30.382594049322403
99 26.545900451199515 30.4959673868574
100 26.54458589294672 30.48117955953762
101 26.54458589294672 37.702214721848
102 26.54458589294672 44.92547713164124
103 26.530954473529818 53.75928242984064
104 26.530954473529818 33.88831558065664
105 26.530954473529818 41.237577886795954
106 26.520120156184817 30.32777474341666
107 26.519515220865472 38.69599222974631
108 26.519515220865472 33.981765605487084
109 26.519515220865472 30.414651148612442
110 26.519515220865472 37.62143392495208
111 26.519515220865472 37.70433990866579
112 26.519515220865472 46.434883271554014
113 26.519515220865472 33.97119794145181
114 26.519515220865472 41.42403472955299
115 26.519515220865472 33.94890757346887
116 26.519515220865472 26.872164952978068
117 26.519515220865472 37.70389514400778
118 26.519515220865472 126.54592002375232
119 26.519515220865472 34.26078320207624
120 26.518805598124928 26.90116183009408
121 26.518781600955336 30.459474074706392
122 26.518781600955336 44.19079110205622
123 26.518757603978656 34.15276634022709
124 26.518757603978656 55.65179034422253
125 26.518757603978656 53.16444352214145
126 26.518757603978656 56.84045097901848
127 26.518757603978656 37.837263779807465
128 26.518757603978656 131.62476263697997
129 26.518757603978656 34.175547601856806
130 26.518757603978656 149.6538790126385
131 26.518757603978656 155.67829587562903
132 26.518757603978656 38.07740479039841
133 26.518757603978656 26.640486222536623
134 26.518757603978656 30.349595622595345
135 26.518757603978656 30.334774421395238
136 26.518757603978656 30.210146311469636
137 26.51873360719489 33.98664915052304
138 26.51873360719489 50.03554868269991
139 26.51873360719489 37.7473441125938
140 26.51873360719489 38.65743963910641
141 26.51873360719489 37.74565600423612
142 26.51873360719489 45.919803760078054
143 26.51873360719489 30.242301920088966
144 26.51873360719489 38.68578200821819
145 26.51873360719489 33.93459294060779
146 26.51873360719489 30.179581273588386
147 26.51873360719489 30.177298346153584
148 26.51873360719489 26.60586616907357
149 26.51873360719489 33.912302827178515
150 26.51873360719489 33.88308584377162
151 26.51873360719489 30.13984071196421
152 26.51873360719489 45.1054051275318
153 26.51873360719489 46.624986677112595
154 26.459146493236357 38.45220767965205
155 26.441281338055024 48.72074295174154
156 26.441281338055024 30.261963305659275
157 26.441281338055024 37.67901513248063
158 26.441281338055024 51.05598520788767
159 26.41394080240398 30.222122460040588
160 26.413891476855426 127.80633575854178
161 26.413891476855426 30.226944973283583
162 26.413891476855426 33.92801377856984
163 26.413891476855426 37.542498882501384
164 26.413891476855426 30.222274507419453
165 26.413891476855426 30.233592852573143
166 26.413891476855426 37.62716587644137
167 26.413891476855426 33.81927899589003
168 26.413891476855426 33.93226433830151
169 26.413891476855426 61.366028124935895
170 26.413891476855426 37.646776495843056
171 26.413891476855426 33.92880024603607
172 26.413891476855426 37.63963018752053
173 26.413891476855426 26.496445575185092
174 26.413891476855426 26.494507869569926
175 26.413891476855426 30.211310215967643
176 26.413891476855426 30.21371973296887
177 26.413891476855426 30.20974002478103
178 26.413891476855426 33.91431238693445
179 26.413891476855426 41.3611605511866
180 26.413891476855426 30.207547837039975
181 26.413891476855426 37.64220138665117
182 26.413891476855426 33.927044679654564
183 26.413891476855426 46.400715858625325
184 26.413891476855426 33.90611786280666
