# iteración mejor promedio
0 30.331353845253684 84.7680714203369
1 30.331353845253684 78.7195894698217
2 10.49053439412803 72.27236220028988
3 8.788717788766856 62.24871086830949
4 8.788717788766856 50.51152147089576
5 8.718139239487385 37.77818536252886
6 7.660825466313743 27.886022213008204
7 7.660825466313743 20.98864165466619
8 5.866033142775864 17.169800345126035
9 5.486270353067372 14.418658149706143
10 4.6223108472903 13.143699065873559
11 4.110875881102867 11.226163844884697
12 4.110875881102867 9.998749765369036
13 4.0710018129027254 9.394480998998585
14 4.0710018129027254 8.339934596784099
15 3.2481162574158304 8.174727778063504
16 2.860566219876828 7.813805224527974
17 2.8244400583724856 5.980380557964427
18 2.371128349165591 6.2464213726839395
19 2.35497978172815 6.207346816375058
20 2.3423403225761867 5.407426325621036
21 2.3423403225761867 5.3518006200199055
22 2.3423403225761867 4.61654689547418
23 2.2822295189311497 4.633036281147351
24 2.2487832236476932 4.275621140659871
25 2.2487832236476932 4.0422964186471395
26 2.2487832236476932 3.677534499590783
27 2.2487832236476932 4.214935946522209
28 2.2082606212456763 3.3915025016819107
29 2.2082606212456763 3.843455953790305
30 2.2082606212456763 2.969070124185393
31 1.9814529660625366 2.9416809718589776
32 1.979548792066482 3.7621202356819077
33 1.926017739605313 3.224945843440395
34 1.926017739605313 3.3530571211156706
35 1.8670846654489976 3.2960591420822736
36 1.8670846654489976 3.32031232814142
37 1.8435269884982217 2.5728510844337484
38 1.8290966513408122 2.4812530869479974
39 1.8290966513408122 2.7467191363538803
40 1.822916891156638 2.5922843703911025
41 1.8212590421986954 2.6074699301897857
42 1.8212590421986954 2.4700994842642867
43 1.8212590421986954 2.8953373547067094
44 1.8054755243928733 2.4006601438628357
45 1.8054755243928733 2.541543737319795
46 1.7134266411579562 2.665729182896788
47 1.7134266411579562 2.313988383557373
48 1.7134266411579562 2.7652890270256147
49 1.7098167273272404 2.2206803852789996
50 1.7098167273272404 3.4335076873735324
51 1.7098167273272404 2.250879934383354
52 1.7098167273272404 2.4770066173524006
53 1.7098167273272404 2.344837702473187
54 1.7098167273272404 2.2757912033407366
55 1.7098167273272404 2.1424994252822027
56 1.7098167273272404 2.0624775170574283
57 1.7098167273272404 1.9550110488754846
58 1.7098167273272404 2.5427202684892842
59 1.7098143248774407 2.8676178723925507
60 1.7098143248774407 2.149931440839678
61 1.7098143248774407 2.134230678639198
62 1.7098143248774407 1.9808586541804285
63 1.7098143248774407 2.7312723389269173
64 1.7098143248774407 2.4655594619431103
65 1.7098143248774407 2.3276415360738074
66 1.709734184987656 2.040292170763577
67 1.7073095389082837 2.2681048009115017
68 1.7073095389082837 2.437397421395842
69 1.7073095389082837 2.176940792802707
70 1.7073095389082837 1.9903569295618255
71 1.7073095389082837 2.2524957278485704
72 1.7036870274153109 2.4692997958201177
73 1.7008645163038079 1.863018686384364
74 1.6993323309246922 2.0875779806197814
75 1.6993323309246922 1.8373220134741297
76 1.6993323309246922 1.970405947060807
77 1.6993323309246922 2.342373400737345
78 1.6993323309246915 1.9367100167903493
79 1.6993323309246915 2.986166546053085
80 1.6993323309246915 2.961035857849781
81 1.6983571345153725 2.17844270672599
82 1.6983571345153725 2.0473536675960067
83 1.6983571345153725 2.9231949493104126
84 1.6983571345153725 2.1070036022692813
85 1.6983571345153725 1.7939959022208163
86 1.6983571345153725 1.7921335665538205
87 1.6983386976932262 1.8588233240082754
88 1.6983386976932262 2.751502624885165
89 1.6983386976932262 2.053338866201101
90 1.6983386976932262 2.010018472738852
91 1.6983386976932262 1.9799918102164629
92 1.6983386976932262 2.5615909945711213
93 1.6983386976932262 2.3415574009236106
94 1.6983386976932262 1.9955542513904043
95 1.6983386976932262 1.999063649129528
96 1.6983386976932262 3.4923449667396795
97 1.6983386976932262 1.9081508390526105
