# iteración mejor promedio
0 1155.35210094904 4656.15755676943
1 809.968400503456 3907.6830145087174
2 734.3103341137786 2884.0814022589434
3 507.60969408237185 2452.7146896778468
4 507.60969408237185 1540.0606186645018
5 436.9247014317395 997.254276970629
6 404.91223572893614 884.0451255843087
7 364.2521665621005 763.9743243299725
8 330.8736640110025 780.6031399473484
9 320.807244858466 732.7952759673635
10 311.64526462999544 730.1950212218247
11 309.78977506366414 652.8965384710053
12 293.1485718671294 442.74836911934347
13 269.75352204282484 480.8412746822912
14 165.00546423519867 450.8875597252111
15 165.00546423519867 487.0997349468825
16 129.17218289703445 457.7403670151015
17 129.17218289703445 398.4977048534552
18 129.17218289703445 469.63358650422555
19 129.0731811015793 427.17384947412137
20 129.0731811015793 299.06139209343314
21 129.0731811015793 362.68488265253427
22 129.0731811015793 293.46004088220974
23 129.0731811015793 272.12658696152647
24 127.33550827643572 246.07521462096503
25 112.4036509547815 217.23639974176697
26 110.67025204569165 210.56130047745995
27 110.67025204569165 187.66569288801824
28 110.67025204569165 169.62737396249798
29 102.27344863945767 160.4747934757051
30 102.27344863945767 164.5848419067631
31 102.27344863945767 174.5720761223027
32 102.27344863945767 174.39282547532508
33 102.13029263047169 146.9038285495267
34 102.13029263047169 180.8941494649919
35 102.08432840091135 152.83988378458625
36 100.68952195483212 154.6447284994982
37 100.68952195483212 189.24635977468049
38 100.68952195483212 191.00649414207336
39 99.70422773922303 248.33804980083664
40 99.70422773922303 143.5684545523265
41 99.70422773922303 183.11529080148753
42 97.79973540850821 160.94019957205245
43 97.68273980658694 132.67964417988998
44 97.5176133288056 122.41629710093892
45 97.5176133288056 142.77588917900613
46 97.5176133288056 204.58447499633385
47 97.5176133288056 126.37610851777774
48 95.90075634397226 121.51316678400477
49 95.67611088142563 129.09685536431346
50 94.28051356309514 155.1978669609171
51 94.28051356309514 118.25282672276101
52 94.22316934842652 108.3853662105615
53 94.22316934842652 134.6941788091679
54 93.40508447234622 118.30231495757612
55 93.40508447234622 126.20149135033225
56 91.74632214667645 155.6000760839229
57 87.02769331173111 156.75577845120512
58 87.02769331173111 124.31000697886176
59 87.02769331173111 142.31444467975606
60 86.9970515430225 219.29638516620125
61 86.9970515430225 121.12230327091031
62 86.4810143366716 105.77072099112758
63 85.8229811431235 98.55842263455315
64 85.8229811431235 101.07980236087695
65 85.8229811431235 127.2477011779209
66 85.8229811431235 167.82013688064552
67 84.45730471686589 93.90994680105989
68 83.65122444563401 96.0671199613276
69 83.65122444563401 97.55174702664226
70 83.65122444563401 154.091165281546
71 83.65122444563401 143.6328325227997
72 83.55138094680893 116.86262687139106
73 83.02560713450438 107.29567569482039
74 83.02560713450438 97.12589909810444
75 83.02560713450438 108.1481521136183
76 83.02233856184989 103.94466721205382
77 83.02233856184989 147.16821060751437
78 81.66744942607806 113.74362901387724
79 81.22521123139374 95.73022468586753
80 81.22521123139374 87.64499485548757
81 81.22521123139374 85.65030073079848
82 81.22521123139374 94.30335312587835
83 81.22521123139374 99.62065494594766
84 81.22521123139374 94.3713242625498
85 81.22222951705523 99.80609553692003
86 80.65832869234166 111.33755920455943
87 80.65832869234166 123.35016932765258
88 80.64500004526289 112.36536068649
89 79.56045340572904 119.13388340869724
90 79.56045340572904 116.44639615621867
91 79.56045340572904 108.9345826118741
92 79.56045340572904 118.96951132945534
93 78.24532832058485 92.77413420745668
94 77.73804905354551 83.08999113579179
95 77.73804905354551 87.56941623620098
96 77.73804905354551 88.11012645439595
