# iteración mejor promedio
0 18.478124253525937 20.985706203287677
1 17.725277127085587 21.003707106639677
2 18.254399883467492 20.986222737905383
3 19.262770171919584 20.985609067257293
4 18.83241077948296 20.907948810433304
5 18.590570836123806 20.943524943622627
6 18.735286427205228 20.850928359315194
7 18.068707869911282 20.828124472377716
8 18.808655420159457 20.82306544310031
9 17.06744093429432 20.782374302400225
10 17.25798915219874 20.810694465653697
11 17.748999935695025 20.84381830290473
12 19.263217357008088 20.86577602981892
13 19.28933435320612 20.88386170216061
14 18.440990427125975 20.816775825348977
15 19.01039379500216 20.86972078617207
16 18.802641973916916 20.867584688788433
17 16.919600119942373 20.824310522190228
18 18.7732726178258 20.81421738375039
19 17.92839999773196 20.723412767825028
20 17.904360954366854 20.739931402749065
21 17.646522023887993 20.689453505588702
22 19.195819389385015 20.715910313310292
23 19.256195676290496 20.72557060332157
24 17.307986605456055 20.73414306056936
25 17.507504933483602 20.696105228235833
26 16.903289389752477 20.692881020808645
27 18.347954998080667 20.72577961753826
28 18.048863466153367 20.68877753011353
29 16.51431869894888 20.653524371881623
30 18.24785524093099 20.682428064035385
31 18.472790846547102 20.64194999028036
32 17.33885734374832 20.65728060722932
33 18.341249300939896 20.69736265731266
34 18.477214096078775 20.65053738125299
35 18.18826480921069 20.649537931720136
36 18.18824695195283 20.655870096337612
37 18.777759249034716 20.63699715598688
38 17.970403703491968 20.502059321353936
39 19.163377168255895 20.60442948786525
40 17.86072436838862 20.571996210280712
41 18.245947093516236 20.54419614784292
42 16.7673435830045 20.603955037238453
43 17.760465154618565 20.56622477440711
44 16.286193489398578 20.56280486654896
45 17.982425248187457 20.5759057127766
46 16.99708375204919 20.522617232455506
47 16.875291011490944 20.515673794537964
48 17.719163658292373 20.568132957090107
49 18.709304870725877 20.55533109335964
50 18.874189113290793 20.545501630936066
51 18.560660587943577 20.544290611709943
52 18.412588206990907 20.480755960259245
53 17.981770246408104 20.367232074131675
54 17.585601950343666 20.324245401146136
55 17.97328996744242 20.34316702570969
56 16.677727571812415 20.405065422609827
57 17.26489749593298 20.407340579198948
58 17.20197455065125 20.42498977604691
59 16.93463492550308 20.357884462218674
60 17.741457484569857 20.37906073115009
61 17.287278728278494 20.3324131367945
62 18.42543712797026 20.369670247803658
63 18.023333903308913 20.379445202557893
64 18.205051017767786 20.42578869179374
65 18.35082349569515 20.35656555576078
66 18.03201296888882 20.399641993377955
67 18.173979225505054 20.428776404224863
68 18.29736503717751 20.42971150883501
69 17.871838579829173 20.37379591871628
70 18.195728246876627 20.38453908312026
71 18.651554675662048 20.347124869643693
72 17.692122528822992 20.385299207903003
73 17.252247048242594 20.35029897024872
74 18.481552340500375 20.38488095727313
75 17.66897498148062 20.398150530010618
76 17.310638363947863 20.3829791133471
77 17.498956930333893 20.383780509199546
78 18.60099197895942 20.426887146797373
79 18.302778850597573 20.40332842195682
80 18.39658602267047 20.43475106326529
81 18.411885171059264 20.390937775163394
82 18.31925473800374 20.433668888864
83 19.01269707535579 20.465018785392243
84 18.573011105793928 20.467856029956675
85 17.594951322426652 20.457119275637037
86 17.935349336995177 20.44359663984812
87 18.693879433660243 20.39080261355014
88 17.901206522720337 20.420506821099213
89 16.701438542979535 20.42946143309507
90 17.824735625256938 20.309661525754137
91 17.692314679640244 20.23328894037257
92 17.40225781892883 20.29621316877563
93 16.80566762337493 20.25692167203563
94 17.41340296072995 20.314944711870695
95 17.611133344734874 20.23119110909091
96 17.688742802700908 20.244267839500388
97 16.18687799748904 20.1464995358518
98 16.610607959127556 20.054675443881678
99 17.222133934942512 20.045101834422727
100 16.099409086613385 20.133743362735917
101 16.16109669288394 20.197887452326903
102 15.895178371096877 20.063984851834547
103 14.932620969628275 19.975249912751366
104 14.979609378749432 19.949991022941976
105 15.254229010463419 19.913384590800785
106 14.937175529446336 19.948332151176643
107 17.462011403430186 20.022581855379922
108 17.675369116268605 20.0799348724083
109 15.583125295836831 20.01853066177698
