# iteración mejor promedio
0 395.2835894311203 4843.456009069433
1 334.96082374544744 3518.8654298241554
2 334.9597158928771 2249.353336117164
3 239.45113179551566 1561.6476579278283
4 239.45113179551566 981.4750371218138
5 182.54439117981664 750.6423568822595
6 182.54439117981664 630.7313622957972
7 181.47115700316462 552.0122347069677
8 173.9885548497225 545.619497128112
9 152.2744941048075 470.90887059028506
10 132.53147298043396 442.2953913108286
11 109.12495241843693 430.0418195203276
12 99.4190660018567 323.03562829941677
13 74.37809084362416 323.1821618742334
14 74.37809084362416 307.6146987153332
15 43.024301856673254 256.028610990023
16 43.024301856673254 249.03345188334242
17 41.79493366580929 210.42975581715632
18 41.79493366580929 223.96694175419807
19 38.38043640076565 195.06344189289328
20 37.03147699922295 172.55582574090812
21 30.662794115875485 114.83676993617713
22 27.5998183072277 119.51730394228018
23 23.352620157268593 125.73382837926974
24 21.512945130570557 130.33416481254537
25 21.373204168247714 120.71464137473035
26 16.589037135528162 101.85363532073974
27 16.589037135528162 75.99278503565981
28 16.589037135528162 91.19163750755393
29 16.26452814395043 71.27189162183637
30 12.913734430706459 68.45295587615398
31 12.905715849671594 77.6942747174656
32 12.871313748099224 52.23618357900621
33 10.549092581617703 124.37023384602631
34 9.414121672730424 109.17114322435695
35 9.102846969683966 49.17100933344827
36 9.102846969683966 41.554177564841076
37 9.102846969683966 118.22509299149026
38 9.102846969683966 23.331364949968346
39 9.102846969683966 57.51081572016304
40 9.102846969683966 35.066788214000965
41 9.02905255273556 27.820189867730154
42 9.02905255273556 32.50177549498705
43 9.02905255273556 36.687269568621275
44 9.02905255273556 36.53897040777132
45 9.02905255273556 85.98828335759876
46 9.006312259117305 30.103920401867228
47 8.993019006597557 65.7608447379863
48 8.992811713767178 18.679140147876794
49 8.992811713767178 51.11772333851618
50 8.820474089682056 36.026564281765665
51 8.820474089682056 84.46852012552692
52 8.820474089682056 24.981358182452315
53 8.820474089682056 35.2360510155783
54 8.820474089682056 16.22587032881612
55 8.820474089682056 36.33630097896403
56 8.817565005041159 22.697638517495797
57 8.817565005041159 44.03553286432904
58 8.799876533609478 16.117462515183217
59 8.799876533609478 41.99816549909184
60 8.777980794870992 16.07806992102531
61 8.777980794870992 29.20594594582453
62 8.774830318192919 35.55924376997324
63 8.774830318192919 22.588741997320263
64 8.774830318192919 22.570728254173755
65 8.774830318192919 22.530544979281068
66 8.774830318192919 15.956329307409446
67 8.774830318192919 41.97307526629501
68 8.744235593883884 15.845060834635696
69 8.744235593883884 33.06545248126414
70 8.744235593883884 9.332424740454066
71 8.740100544312059 29.00683920294986
72 8.740100544312059 15.843320136288657
73 8.740100544312059 15.821427415097519
74 8.740100544312059 35.49515682180718
75 8.740100544312059 32.998741842821225
76 8.740100544312059 15.780385849385407
77 8.740100544312059 15.803422533636391
78 8.740100544312059 15.835738625731373
79 8.740100544312059 15.755359903328431
80 8.740100544312059 9.209249941312814
81 8.740100544312059 22.24964526621012
82 8.740100544312059 9.196117866551745
83 8.740100544312059 9.182505560015107
84 8.740100544312059 22.280948748965628
85 8.740100544312059 9.131593282362289
86 8.740100544312059 22.194520113256864
87 8.740100544312059 9.145797366404308
88 8.739642409248967 15.616059578747793
89 8.739642409248967 15.718793564470618
90 8.739594186064203 28.656207011779728
